,article_name,country,rev_id,article_quality,Population mid-2018 (millions)
39691,Alceu Collares,Brazil,794930218.0,Stub,209.4
39692,Alberto Torres,Brazil,794930801.0,Stub,209.4
39693,Antônio Francisco Corrêa de Bittencourt,Brazil,794930811.0,Stub,209.4
39694,Borges de Medeiros,Brazil,794930814.0,Stub,209.4
39695,Eduardo Jorge,Brazil,794930827.0,Start,209.4
39696,Eliseu Padilha,Brazil,794930829.0,Stub,209.4
39697,Francisco José Furtado,Brazil,794930842.0,Stub,209.4
39698,Golbery do Couto e Silva,Brazil,794930860.0,Start,209.4
39699,Henrique Eduardo Alves,Brazil,794930863.0,Stub,209.4
39700,Joaquim Pedro Salgado Filho,Brazil,794930874.0,Stub,209.4
39701,Luciana Genro,Brazil,794930878.0,Stub,209.4
39702,Marcelo Castro,Brazil,794930896.0,Stub,209.4
39703,Pedro Ernesto Baptista,Brazil,794930911.0,Stub,209.4
39704,Ivete Vargas,Brazil,794931045.0,Stub,209.4
39705,Waldir Maranhão,Brazil,794931056.0,Stub,209.4
39706,Marco Ubiali,Brazil,794931262.0,Stub,209.4
39707,Ciro Gomes,Brazil,794931359.0,Start,209.4
39708,Jovair Arantes,Brazil,794931440.0,Stub,209.4
39709,"João Lins Cansanção, Viscount of Sinimbu",Brazil,794931606.0,Stub,209.4
39710,Tristão Ferreira da Cunha,Brazil,794931968.0,Stub,209.4
39711,Lucídio Portela Nunes,Brazil,794932265.0,Stub,209.4
39712,Francisco Portela,Brazil,794932274.0,Stub,209.4
39713,Yedo Fiúza,Brazil,794932377.0,Stub,209.4
39714,Vitorino de Brito Freire,Brazil,794932492.0,Stub,209.4
39715,Altemir Gregolin,Brazil,794932699.0,Stub,209.4
39716,Alencar Guimarães,Brazil,794932744.0,Stub,209.4
39717,Geraldo Júlio,Brazil,794932815.0,Stub,209.4
39718,Hercílio Luz,Brazil,794932930.0,Stub,209.4
39719,Paulo Teixeira (politician),Brazil,794932991.0,Stub,209.4
39720,Aluízio Ferreira,Brazil,795067431.0,Stub,209.4
39721,João Castelo,Brazil,795339210.0,Start,209.4
39722,Antônio Primo,Brazil,795349377.0,Stub,209.4
39723,Vital do Rêgo Filho,Brazil,795360369.0,Stub,209.4
39724,Jaime Lerner,Brazil,795641105.0,C,209.4
39725,"Afonso Celso, Viscount of Ouro Preto",Brazil,795715659.0,C,209.4
39726,Bernardino José de Campos Júnior,Brazil,795721740.0,Stub,209.4
39727,Cândido Vaccarezza,Brazil,795761231.0,Stub,209.4
39728,José Antônio Saraiva,Brazil,796012407.0,Stub,209.4
39729,Luiz Gushiken,Brazil,796199672.0,C,209.4
39730,José Bonifácio Lafayette de Andrada,Brazil,796391004.0,Stub,209.4
39731,Mário Covas,Brazil,796878149.0,Start,209.4
39732,Gilberto Kassab,Brazil,796916100.0,Start,209.4
39733,Ellen Gracie Northfleet,Brazil,797000773.0,C,209.4
39734,Blairo Maggi,Brazil,797031831.0,Start,209.4
39735,Carlos Brandão,Brazil,797390869.0,Stub,209.4
39736,Apolônio de Carvalho,Brazil,797398783.0,Stub,209.4
39737,Eduardo Cunha,Brazil,797413400.0,C,209.4
39738,Silvetty Montilla,Brazil,797586350.0,Stub,209.4
39739,Florestan Fernandes,Brazil,797659851.0,Stub,209.4
39740,Pedro Pedrossian,Brazil,797697990.0,Stub,209.4
39741,Omar Aziz,Brazil,798020686.0,Stub,209.4
39742,Hermes Lima,Brazil,798166745.0,Start,209.4
39743,Francisco de Paula Brochado da Rocha,Brazil,798166769.0,Start,209.4
39744,Cristovam Buarque,Brazil,798309540.0,C,209.4
39745,Luiz Fernando Pezão,Brazil,798408586.0,Stub,209.4
39746,"Manuel Luís Osório, Marquis of Erval",Brazil,798449379.0,C,209.4
39747,João Lyra,Brazil,798463974.0,Stub,209.4
39748,Zuleika Alambert,Brazil,798483475.0,Start,209.4
39749,Heloneida Studart,Brazil,798489222.0,Start,209.4
39750,Adalgisa Nery,Brazil,798489953.0,Start,209.4
39751,Bertha Lutz,Brazil,798490838.0,C,209.4
39752,Miêtta Santiago,Brazil,798491633.0,Stub,209.4
39753,"João Maurício Vanderlei, Baron of Cotegipe",Brazil,798649086.0,Start,209.4
39754,Fernando da Mata Pimentel,Brazil,798743476.0,Start,209.4
39755,Afonso Cláudio de Freitas Rosa,Brazil,798894185.0,Start,209.4
39756,Darci Frigo,Brazil,798952828.0,Stub,209.4
39757,Joaquim Gonçalves Ledo,Brazil,799068313.0,C,209.4
39758,"Geraldo Ribeiro de Sousa Resende, Baron Geraldo of Resende",Brazil,799109990.0,Start,209.4
39759,Helena Duailibe,Brazil,799136906.0,Stub,209.4
39760,Fernando Bezerra Coelho,Brazil,799157544.0,Stub,209.4
39761,Maurício Grabois,Brazil,799318502.0,Start,209.4
39762,Antônio Delfim Netto,Brazil,799414213.0,Start,209.4
39763,Isaías de Noronha,Brazil,799438774.0,Stub,209.4
39764,João de Deus Mena Barreto (1874–1933),Brazil,799438868.0,Stub,209.4
39765,André Puccinelli,Brazil,799719619.0,Stub,209.4
39766,Álvaro Dias,Brazil,799747437.0,Stub,209.4
39767,Fábio Medina Osório,Brazil,799977620.0,Start,209.4
39768,Alexandre de Moraes,Brazil,800158162.0,Stub,209.4
39769,José Eduardo Cardozo,Brazil,800391500.0,Stub,209.4
39770,Miro Teixeira,Brazil,800422143.0,Start,209.4
39771,Rosalba Ciarlini,Brazil,800596255.0,Start,209.4
39772,Otaviano Pivetta,Brazil,800794450.0,Stub,209.4
39773,Geddel Vieira Lima,Brazil,800839462.0,Start,209.4
39774,Roberto Rocha,Brazil,800864685.0,Stub,209.4
39775,Rosane Collor,Brazil,800876746.0,Stub,209.4
39776,Luiz Binotti,Brazil,801011807.0,Stub,209.4
39777,André Fufuca,Brazil,801066634.0,Stub,209.4
39778,Ronaldo Cunha Lima,Brazil,801105174.0,Start,209.4
39779,Ademir da Guia,Brazil,801279410.0,Start,209.4
39780,Aécio Ferreira da Cunha,Brazil,801391241.0,Stub,209.4
39781,Paulo Paim,Brazil,801519262.0,Start,209.4
39782,Luiz Felipe Lampreia,Brazil,801533641.0,Stub,209.4
39783,Eduardo Braga,Brazil,801881751.0,Stub,209.4
39784,Maria do Carmo Alves,Brazil,801942899.0,Stub,209.4
39785,Aurélio de Lira Tavares,Brazil,801973607.0,Stub,209.4
39786,Rui Costa Pimenta,Brazil,802034910.0,Stub,209.4
39787,Rodrigo Maia,Brazil,802098180.0,Start,209.4
39788,José Antonio Medeiros,Brazil,802214148.0,Stub,209.4
39789,Evaldo Cabral de Mello,Brazil,802312726.0,Start,209.4
39790,Aldo Rebelo,Brazil,802427033.0,Start,209.4
39791,Clésio Andrade,Brazil,802543627.0,Stub,209.4
39792,Mário Juruna,Brazil,802667075.0,Start,209.4
39793,Júlio Redecker,Brazil,802667284.0,Stub,209.4
39794,Denise Frossard,Brazil,802667624.0,Start,209.4
39795,Suely Campos,Brazil,802669470.0,Stub,209.4
39796,Jean Wyllys,Brazil,802686578.0,C,209.4
39797,José de Anchieta Júnior,Brazil,802955735.0,Stub,209.4
39798,Shéridan Oliveira,Brazil,802955875.0,Stub,209.4
39799,Arthur Virgílio Neto,Brazil,803276784.0,Stub,209.4
39800,Vanessa Grazziotin,Brazil,803292166.0,Start,209.4
39801,Edison Lobão,Brazil,803384904.0,Stub,209.4
39802,Ubiratan Guimarães,Brazil,803421986.0,C,209.4
39803,Antônio Olinto dos Santos Pires,Brazil,803447510.0,Stub,209.4
39804,Roberto Requião,Brazil,803486475.0,Stub,209.4
39805,Kim Kataguiri,Brazil,803582812.0,Start,209.4
39806,Arthur Bernardes,Brazil,803865819.0,Stub,209.4
39807,Wilma de Faria,Brazil,804112819.0,Stub,209.4
39808,Régis de Oliveira,Brazil,804124946.0,Stub,209.4
39809,Luizianne Lins,Brazil,804125853.0,Stub,209.4
39810,Cesar Maia,Brazil,804126930.0,B,209.4
39811,Manuel Ferraz de Campos Sales,Brazil,804142156.0,Start,209.4
39812,José Serra,Brazil,804146604.0,GA,209.4
39813,Geraldo Alckmin,Brazil,804221605.0,C,209.4
39814,Sarney Filho,Brazil,804257459.0,Start,209.4
39815,Prime Minister of Brazil,Brazil,804453537.0,C,209.4
39816,Augusto Hamann Rademaker Grünewald,Brazil,804600165.0,Stub,209.4
39817,Henos Amorina,Brazil,804644409.0,Stub,209.4
39818,Gleisi Hoffmann,Brazil,804949390.0,Start,209.4
39819,Roseana Sarney,Brazil,805045959.0,Stub,209.4
39820,Nestor Gomez,Brazil,805048446.0,Stub,209.4
39821,Roberto Dinamite,Brazil,805051987.0,C,209.4
39822,Amazonino Mendes,Brazil,805331076.0,Stub,209.4
39823,Getúlio Vargas,Brazil,805428558.0,C,209.4
39824,Gilmar Mendes,Brazil,805731394.0,C,209.4
39825,Luiz Inácio Lula da Silva,Brazil,805777388.0,B,209.4
39826,Luís Rocha,Brazil,805789196.0,Stub,209.4
39827,José Maria Eymael,Brazil,805823133.0,C,209.4
39828,Venceslau Brás,Brazil,805974100.0,Start,209.4
39829,Francisca Primo,Brazil,806037364.0,Stub,209.4
39830,Gilberto Freyre,Brazil,806071090.0,C,209.4
39831,Magno Malta,Brazil,806083241.0,Stub,209.4
39832,Pedro Chaves dos Santos,Brazil,806099690.0,Stub,209.4
39833,Zico,Brazil,806176261.0,C,209.4
39834,Marta Suplicy,Brazil,806204187.0,Start,209.4
39835,Clodovil Hernandes,Brazil,806342376.0,Start,209.4
39836,Carlos Luz,Brazil,806541174.0,Stub,209.4
39837,Dilma Rousseff,Brazil,807011267.0,B,209.4
39838,Romário,Brazil,807071139.0,GA,209.4
39839,Marcelo Freixo,Brazil,807141909.0,Stub,209.4
39840,Sérgio Cabral Filho,Brazil,807231132.0,C,209.4
39841,Marina Silva,Brazil,807253522.0,GA,209.4
39842,Júlio Prestes,Brazil,807288806.0,Start,209.4
39843,Claudio Modesto,Brazil,807462033.0,Start,209.4
39844,Template:WPKHeads,"Korea, North",631002637.0,Stub,25.6
39845,To Yu-ho,"Korea, North",712943945.0,Start,25.6
39846,Template:NKPres,"Korea, North",720242822.0,Stub,25.6
39847,Kim Kyok-sik,"Korea, North",755885003.0,Start,25.6
39848,Kim Yang-gon,"Korea, North",756029496.0,Start,25.6
39849,Template:NKFMs,"Korea, North",775573635.0,Stub,25.6
39850,Kim Jong-gak,"Korea, North",778917640.0,C,25.6
39851,Han Sorya,"Korea, North",781807343.0,GA,25.6
39852,Kang Ryang-uk,"Korea, North",781807662.0,Stub,25.6
39853,Paek Nam-sun,"Korea, North",781808183.0,Start,25.6
39854,Kim Chaek,"Korea, North",781812610.0,C,25.6
39855,So Man-sul,"Korea, North",783510620.0,Start,25.6
39856,Kim Kuk-tae,"Korea, North",784969407.0,Start,25.6
39857,Pak Kil-yon,"Korea, North",787475051.0,Start,25.6
39858,Pak Ui-chun,"Korea, North",788023062.0,Stub,25.6
39859,Kang Sok-ju,"Korea, North",788434737.0,Start,25.6
39860,Kim Won-gyun,"Korea, North",790659863.0,C,25.6
39861,Ri Su-yong,"Korea, North",798276165.0,GA,25.6
39862,Choe Thae-bok,"Korea, North",799567281.0,C,25.6
39863,Nam Il,"Korea, North",799967187.0,C,25.6
39864,Hyon Yong-chol,"Korea, North",803559255.0,GA,25.6
39865,Kim Sul-song,"Korea, North",803756431.0,Start,25.6
39866,Cha Chol-ma,"Korea, North",804307653.0,Start,25.6
39867,Ri Yong-ho (politician),"Korea, North",804352946.0,C,25.6
39868,Kim Yo-jong,"Korea, North",804616582.0,GA,25.6
39869,Kim Jong-suk,"Korea, North",805238333.0,B,25.6
39870,Choe Yong-gon (army commander),"Korea, North",805313581.0,C,25.6
39871,Ri Sol-ju,"Korea, North",805586089.0,C,25.6
39872,Pak Jae-gyong,"Korea, North",805600415.0,B,25.6
39873,Chairman of the Workers' Party of Korea,"Korea, North",805988273.0,C,25.6
39874,Pak Chong-ae,"Korea, North",806309390.0,GA,25.6
39875,Kim Yong-nam,"Korea, North",806326347.0,C,25.6
39876,O Jin-u,"Korea, North",806406893.0,C,25.6
39877,Kim Tu-bong,"Korea, North",806429844.0,C,25.6
39878,Kim Il-sung,"Korea, North",806890245.0,B,25.6
39879,List of heads of state of North Korea,"Korea, North",807328783.0,Start,25.6
39880,Hwang Pyong-so,"Korea, North",807390956.0,Start,25.6
39881,Kim Jong-un,"Korea, North",807414984.0,FA,25.6
39882,Kim Jong-il,"Korea, North",807473551.0,GA,25.6
39883,"Zero, None Of The Above",United Kingdom,632261377.0,Stub,66.4
39884,Template:Anguilla-politician-stub,United Kingdom,652811277.0,Stub,66.4
39885,Template:UK-politician-stub,United Kingdom,668918804.0,Stub,66.4
39886,Laura Alvarez,United Kingdom,681177706.0,Stub,66.4
39887,Old Men Forget,United Kingdom,697897076.0,Stub,66.4
39888,John Willard (Australian politician),United Kingdom,703207074.0,Stub,66.4
39889,Alan Huckle,United Kingdom,703385617.0,Stub,66.4
39890,George Durant,United Kingdom,705015595.0,Start,66.4
39891,"Michael Brougham, 5th Baron Brougham and Vaux",United Kingdom,707381859.0,Start,66.4
39892,John Coventry (cricketer),United Kingdom,708653859.0,C,66.4
39893,Frederick Balcombe,United Kingdom,709083029.0,Stub,66.4
39894,A. S. Albery,United Kingdom,710802886.0,Stub,66.4
39895,"David Russell, 5th Baron Ampthill",United Kingdom,711014091.0,Stub,66.4
39896,James Adair Crawford,United Kingdom,713060013.0,Stub,66.4
39897,Henry Wylie,United Kingdom,714061516.0,Stub,66.4
39898,Armine Dew,United Kingdom,714832994.0,Start,66.4
39899,Henry Beauchamp St John,United Kingdom,714833084.0,Start,66.4
39900,Edmond James,United Kingdom,714833161.0,Stub,66.4
39901,Geoffrey Prior,United Kingdom,714833578.0,Stub,66.4
39902,Cecil Arthur Grant Savidge,United Kingdom,714833720.0,Stub,66.4
39903,Jeremy Colman,United Kingdom,715075786.0,Start,66.4
39904,William Wake (governor),United Kingdom,715751162.0,Stub,66.4
39905,Andrew Ramsay (governor),United Kingdom,715751185.0,Stub,66.4
39906,Phillip Gifford,United Kingdom,715911892.0,Stub,66.4
39907,John Vaux,United Kingdom,715911916.0,Stub,66.4
39908,George Cooke (Deputy Governor of Bombay),United Kingdom,715911998.0,Stub,66.4
39909,Charles Ward (Deputy Governor of Bombay),United Kingdom,716066258.0,Stub,66.4
39910,Beatrice Beckett,United Kingdom,716596194.0,Start,66.4
39911,Sam McCluskie,United Kingdom,717722357.0,Stub,66.4
39912,Bill Egerton,United Kingdom,717935677.0,Stub,66.4
39913,Somerset Stopford Brooke,United Kingdom,719576288.0,Stub,66.4
39914,Atma Singh (politician),United Kingdom,720695287.0,Start,66.4
39915,Francis Phips,United Kingdom,720856841.0,Stub,66.4
39916,Vincent F. Byron,United Kingdom,720955122.0,Stub,66.4
39917,John Ramsay (commissioner),United Kingdom,720992057.0,Stub,66.4
39918,James Paull (MP),United Kingdom,721489538.0,C,66.4
39919,Theresa Stewart,United Kingdom,721572440.0,Stub,66.4
39920,Arthur Christopher Watson,United Kingdom,721652381.0,Stub,66.4
39921,Robin Christopher (diplomat),United Kingdom,722361402.0,Stub,66.4
39922,John Welch (governor),United Kingdom,722665992.0,Stub,66.4
39923,Abraham Howell,United Kingdom,722666106.0,Stub,66.4
39924,George Leonard (governor),United Kingdom,722666156.0,Stub,66.4
39925,Arthur Hodge (Deputy Governor of Anguilla),United Kingdom,722666196.0,Stub,66.4
39926,Benjamin Gumbs II,United Kingdom,722666249.0,Stub,66.4
39927,Benjamin Gumbs III,United Kingdom,722666381.0,Stub,66.4
39928,Thomas Hodge,United Kingdom,722666411.0,Stub,66.4
39929,William Richardson (governor),United Kingdom,722666444.0,Stub,66.4
39930,Richard Challenger,United Kingdom,722666491.0,Stub,66.4
39931,Harold Shearman,United Kingdom,722814265.0,Stub,66.4
39932,"Stephen Gilbert, Baron Gilbert of Panteg",United Kingdom,723179378.0,Stub,66.4
39933,Ruth Crisp English,United Kingdom,723753190.0,Start,66.4
39934,Nellie Cressall,United Kingdom,723941864.0,Stub,66.4
39935,Matthew Scott (police commissioner),United Kingdom,724663004.0,Stub,66.4
39936,Roger Hirst,United Kingdom,725002647.0,Stub,66.4
39937,Tim Passmore,United Kingdom,725006936.0,Stub,66.4
39938,Jason Ablewhite,United Kingdom,725009132.0,Stub,66.4
39939,Keith Hunter (police commissioner),United Kingdom,725012761.0,Stub,66.4
39940,Jenny Lay,United Kingdom,725158083.0,Stub,66.4
39941,Electoral history of Michael Portillo,United Kingdom,725249067.0,Stub,66.4
39942,Louise Blenman,United Kingdom,726067133.0,Stub,66.4
39943,Peter Allen (Alderney politician),United Kingdom,726693158.0,Stub,66.4
39944,"Cromwell, Our Chief of Men",United Kingdom,727804773.0,Stub,66.4
39945,Johann Philipp von Hattorf,United Kingdom,728042865.0,Start,66.4
39946,Ernst von Steinberg,United Kingdom,728043482.0,Stub,66.4
39947,Bridget Elizabeth Talbot,United Kingdom,728356424.0,C,66.4
39948,Thomas Trood,United Kingdom,728989190.0,Start,66.4
39949,John Bellasis (East India Company officer),United Kingdom,730000385.0,Stub,66.4
39950,Lawrence Nilson,United Kingdom,730085336.0,Stub,66.4
39951,Robert Nicholson (Indian Army officer),United Kingdom,730260705.0,Stub,66.4
39952,Thomas Hodges (Governor of Bombay),United Kingdom,731193594.0,Stub,66.4
39953,Paul Dalrymple Butler,United Kingdom,731454773.0,Stub,66.4
39954,Oliver Nicolls,United Kingdom,731535796.0,Start,66.4
39955,"Francis Norris, 1st Earl of Berkshire",United Kingdom,732108083.0,Start,66.4
39956,Alfred Walton,United Kingdom,733672702.0,Start,66.4
39957,Frances Henrietta Stewart,United Kingdom,735889570.0,Start,66.4
39958,Boris: The Rise of Boris Johnson,United Kingdom,737063239.0,Stub,66.4
39959,Margaret Wingfield,United Kingdom,737981471.0,Start,66.4
39960,George Dick (Governor of Bombay),United Kingdom,738973611.0,Stub,66.4
39961,Sam Mézec,United Kingdom,739831433.0,Stub,66.4
39962,"Liz Redfern, Baroness Redfern",United Kingdom,740311857.0,Stub,66.4
39963,Jim Higgins (British politician),United Kingdom,740438022.0,Start,66.4
39964,My Life (Oswald Mosley autobiography),United Kingdom,741026702.0,Start,66.4
39965,Ernest Woodhead,United Kingdom,741853177.0,Start,66.4
39966,John Gutch (governor),United Kingdom,744080830.0,Stub,66.4
39967,R. Jones,United Kingdom,744108246.0,Stub,66.4
39968,S. Wilson,United Kingdom,744115990.0,Stub,66.4
39969,Bartholomew Beale,United Kingdom,744272424.0,Start,66.4
39970,William Watts (governor),United Kingdom,745295018.0,Stub,66.4
39971,Alan Hancock,United Kingdom,745519391.0,Stub,66.4
39972,Edward Smith (governor),United Kingdom,745595137.0,Stub,66.4
39973,Geraldine Mitton,United Kingdom,745608876.0,Stub,66.4
39974,George Weldon (Deputy Governor of Bombay),United Kingdom,748291276.0,Start,66.4
39975,George Albert Watts,United Kingdom,749341100.0,Stub,66.4
39976,John Stuart Penton Lumley,United Kingdom,749588884.0,Stub,66.4
39977,Anthony Eskenzi,United Kingdom,749917242.0,Stub,66.4
39978,Peter Estlin,United Kingdom,749917398.0,Stub,66.4
39979,Philip Glanville,United Kingdom,750217119.0,Stub,66.4
39980,Don Rossiter,United Kingdom,750377520.0,Start,66.4
39981,F. W. S. Craig,United Kingdom,750392824.0,C,66.4
39982,John Dwyer (police officer),United Kingdom,751022884.0,Stub,66.4
39983,Electoral history of Gordon Brown,United Kingdom,751195013.0,Stub,66.4
39984,James Farish,United Kingdom,751700133.0,Stub,66.4
39985,Robert Christopher Stafford Stanley,United Kingdom,753325059.0,Stub,66.4
39986,George Thornhill (MP),United Kingdom,753543311.0,Stub,66.4
39987,Mark Henig,United Kingdom,753754724.0,Start,66.4
39988,"Sir Godfrey Webster, 4th Baronet",United Kingdom,754525075.0,Start,66.4
39989,Jimmy Elsby,United Kingdom,754855304.0,Stub,66.4
39990,Joe Irvin,United Kingdom,755316870.0,Stub,66.4
39991,Women's Parliamentary Radio,United Kingdom,755473744.0,C,66.4
39992,David Keane,United Kingdom,755847368.0,Stub,66.4
39993,Simon Milton (politician),United Kingdom,755953035.0,Start,66.4
39994,Noreen Branson,United Kingdom,756195451.0,Stub,66.4
39995,Arshad Ali (politician),United Kingdom,756887945.0,Stub,66.4
39996,"Unendorsed Labour candidates, 1931",United Kingdom,757170847.0,B,66.4
39997,Fanny Jean Turing,United Kingdom,757371151.0,Stub,66.4
39998,Algernon Turnor,United Kingdom,758997615.0,Stub,66.4
39999,Neale Porter,United Kingdom,759015727.0,Stub,66.4
40000,"Charles Powlett, 5th Duke of Bolton",United Kingdom,759044784.0,Start,66.4
40001,George Alexander (actor),United Kingdom,759412968.0,C,66.4
40002,Frederic Metcalfe,United Kingdom,759909062.0,Start,66.4
40003,Geoffrey Owen Whittaker,United Kingdom,760747947.0,Stub,66.4
40004,Trench Chiswell,United Kingdom,761354074.0,Start,66.4
40005,Kathryn Holloway (police commissioner),United Kingdom,761685369.0,Start,66.4
40006,Stephen Mold,United Kingdom,763581762.0,Stub,66.4
40007,Stanley John Odell,United Kingdom,763643435.0,Start,66.4
40008,Leonard Williams (politician),United Kingdom,764671673.0,Stub,66.4
40009,Robert Abercromby of Airthrey,United Kingdom,765125562.0,Start,66.4
40010,"Harriet Windsor-Clive, 13th Baroness Windsor",United Kingdom,765262268.0,GA,66.4
40011,Robin Matthews (politician),United Kingdom,765479349.0,Stub,66.4
40012,Andrew Kerr (civil servant),United Kingdom,766315906.0,Stub,66.4
40013,Henry Elsynge,United Kingdom,767516590.0,Start,66.4
40014,"Jane Campbell, Baroness Campbell of Surbiton",United Kingdom,767873136.0,C,66.4
40015,Edward Cohen,United Kingdom,769063314.0,Start,66.4
40016,Frances Osborne,United Kingdom,769385908.0,C,66.4
40017,Catherine Williamson,United Kingdom,769415947.0,Start,66.4
40018,George Spence (MP),United Kingdom,769515550.0,Start,66.4
40019,Stephen Law (Governor of Bombay),United Kingdom,769597703.0,Stub,66.4
40020,Mrs Henry de la Pasture,United Kingdom,770081029.0,Start,66.4
40021,Samuel Gluckstein,United Kingdom,770368658.0,Start,66.4
40022,Robert Delaval,United Kingdom,770690975.0,Stub,66.4
40023,Peter Delmé (MP for Ludgershall and Southampton),United Kingdom,770693745.0,Stub,66.4
40024,William Nicol (Transvaal),United Kingdom,770926502.0,Start,66.4
40025,Charles Lennox Wyke,United Kingdom,771028541.0,Start,66.4
40026,Frederick William Johnston,United Kingdom,771632809.0,Stub,66.4
40027,John Richardson (governor),United Kingdom,771661186.0,Stub,66.4
40028,Leader of the Liberal Democrats in the House of Lords,United Kingdom,773039000.0,Start,66.4
40029,Henry Turner Irving,United Kingdom,773238627.0,Start,66.4
40030,Robert George Gammage,United Kingdom,773514721.0,C,66.4
40031,Charles Archer,United Kingdom,773943918.0,Stub,66.4
40032,Template:European Commissioners from the United Kingdom,United Kingdom,774101551.0,Start,66.4
